Station,Latitude,Longitutde,ISO_DateTime_UTC,Depth,pH,Temperature,Salinity,Fluorescence,Oxygen_mg_L,Oxygen_mM_L,pH_corrected,Pressure
P12,47.426167,-123.108667,2017-06-25T00:54:16Z,118,7.287,9.9236,29.8938,0.0483,2.5033,78.23,7.265137511,119.027
P12,47.420833,-123.109,2017-08-28T00:12:08Z,1,8.308,19.2522,25.3667,1.1813,9.6439,301.376,8.162919366,1.008
P12,47.420833,-123.109,2017-08-28T00:12:08Z,2,8.313,19.5457,25.2646,1.1196,9.5874,299.609,8.167919366,2.017
P12,47.420833,-123.109,2017-08-28T00:12:08Z,3,8.315,19.454,25.258,1.1272,9.674,302.316,8.169919366,3.025
P12,47.420833,-123.109,2017-08-28T00:12:08Z,4,8.317,19.3361,25.3076,1.5528,9.8096,306.553,8.171919366,4.034
P12,47.420833,-123.109,2017-08-28T00:12:08Z,5,8.323,18.3865,25.6681,1.777,11.3682,355.261,8.177919366,5.042
P12,47.420833,-123.109,2017-08-28T00:12:08Z,6,8.353,14.3238,27.7534,2.1134,12.9034,403.236,8.207919366,6.05
P12,47.420833,-123.109,2017-08-28T00:12:08Z,7,8.385,12.6491,28.3626,3.2801,12.6277,394.622,8.239919366,7.059
P12,47.420833,-123.109,2017-08-28T00:12:08Z,8,8.381,11.8617,28.5588,6.1499,10.7023,334.451,8.235919366,8.067
P12,47.420833,-123.109,2017-08-28T00:12:08Z,9,8.296,11.2266,28.6875,8.4809,7.3815,230.676,8.150919366,9.076
P12,47.420833,-123.109,2017-08-28T00:12:08Z,10,8.08,10.564,28.8195,7.151,5.4915,171.612,7.934919366,10.084
P12,47.420833,-123.109,2017-08-28T00:12:08Z,11,7.876,10.3471,28.8671,4.1123,5.3121,166.006,7.730919366,11.093
P12,47.420833,-123.109,2017-08-28T00:12:08Z,12,7.795,10.2861,28.8791,2.9579,5.0596,158.113,7.649919366,12.101
P12,47.420833,-123.109,2017-08-28T00:12:08Z,13,7.752,10.1902,28.891,2.9341,4.5543,142.324,7.606919366,13.11
P12,47.420833,-123.109,2017-08-28T00:12:08Z,14,7.706,10.0331,28.9252,2.1839,4.195,131.095,7.560919366,14.118
P12,47.420833,-123.109,2017-08-28T00:12:08Z,15,7.665,9.8448,28.9784,1.9098,3.8438,120.121,7.519919366,15.127
P12,47.420833,-123.109,2017-08-28T00:12:08Z,16,7.629,9.6631,29.0346,1.5574,3.6874,115.233,7.483919366,16.135
P12,47.420833,-123.109,2017-08-28T00:12:08Z,17,7.602,9.5926,29.0554,1.3273,3.5811,111.912,7.456919366,17.144
P12,47.420833,-123.109,2017-08-28T00:12:08Z,18,7.576,9.5449,29.0867,0.8807,3.3786,105.582,7.430919366,18.152
P12,47.420833,-123.109,2017-08-28T00:12:08Z,19,7.555,9.5233,29.105,0.6159,3.3076,103.363,7.409919366,19.161
P12,47.420833,-123.109,2017-08-28T00:12:08Z,20,7.543,9.512,29.1096,0.5497,3.2878,102.745,7.397919366,20.169
P12,47.420833,-123.109,2017-08-28T00:12:08Z,21,7.535,9.4834,29.1353,0.5145,3.2965,103.017,7.389919366,21.178
P12,47.420833,-123.109,2017-08-28T00:12:08Z,22,7.532,9.4693,29.1514,0.5104,3.2896,102.802,7.386919366,22.186
P12,47.420833,-123.109,2017-08-28T00:12:08Z,23,7.528,9.4363,29.1686,0.5243,3.2743,102.325,7.382919366,23.195
P12,47.420833,-123.109,2017-08-28T00:12:08Z,24,7.524,9.428,29.1689,0.4742,3.2569,101.779,7.378919366,24.203
P12,47.420833,-123.109,2017-08-28T00:12:08Z,25,7.52,9.4153,29.1782,0.4302,3.2599,101.874,7.374919366,25.212
P12,47.420833,-123.109,2017-08-28T00:12:08Z,26,7.519,9.3938,29.2062,0.4931,3.2516,101.613,7.373919366,26.22
P12,47.420833,-123.109,2017-08-28T00:12:08Z,27,7.516,9.3704,29.217,0.4874,3.2662,102.071,7.370919366,27.229
P12,47.420833,-123.109,2017-08-28T00:12:08Z,28,7.514,9.3363,29.2401,0.4362,3.318,103.69,7.368919366,28.237
P12,47.420833,-123.109,2017-08-28T00:12:08Z,29,7.515,9.302,29.2621,0.3565,3.5102,109.695,7.369919366,29.246
P12,47.420833,-123.109,2017-08-28T00:12:08Z,30,7.525,9.2906,29.2643,0.2541,3.6001,112.504,7.379919366,30.254
P12,47.420833,-123.109,2017-08-28T00:12:08Z,31,7.53,9.2892,29.2656,0.2576,3.6209,113.156,7.384919366,31.263
P12,47.420833,-123.109,2017-08-28T00:12:08Z,32,7.532,9.2908,29.2797,0.2421,3.6783,114.949,7.386919366,32.272
P12,47.420833,-123.109,2017-08-28T00:12:08Z,33,7.537,9.293,29.2901,0.2139,3.7267,116.46,7.391919366,33.28
P12,47.420833,-123.109,2017-08-28T00:12:08Z,34,7.54,9.292,29.2978,0.2251,3.7725,117.893,7.394919366,34.289
P12,47.420833,-123.109,2017-08-28T00:12:08Z,35,7.542,9.296,29.305,0.2202,3.7839,118.247,7.396919366,35.297
P12,47.420833,-123.109,2017-08-28T00:12:08Z,36,7.544,9.3003,29.3136,0.2157,3.8736,121.052,7.398919366,36.306
P12,47.420833,-123.109,2017-08-28T00:12:08Z,37,7.549,9.3247,29.3248,0.2273,3.8796,121.239,7.403919366,37.315
P12,47.420833,-123.109,2017-08-28T00:12:08Z,38,7.552,9.3504,29.3401,0.2356,3.8391,119.972,7.406919366,38.323
P12,47.420833,-123.109,2017-08-28T00:12:08Z,39,7.552,9.3667,29.3513,0.1967,3.8396,119.99,7.406919366,39.332
P12,47.420833,-123.109,2017-08-28T00:12:08Z,40,7.551,9.405,29.3682,0.2118,3.8979,121.81,7.405919366,40.34
P12,47.420833,-123.109,2017-08-28T00:12:08Z,41,7.557,9.4559,29.3828,0.2118,3.8871,121.473,7.411919366,41.349
P12,47.420833,-123.109,2017-08-28T00:12:08Z,42,7.559,9.4988,29.3985,0.1963,3.8455,120.175,7.413919366,42.358
P12,47.420833,-123.109,2017-08-28T00:12:08Z,43,7.559,9.5288,29.4145,0.1968,3.7613,117.542,7.413919366,43.366
P12,47.420833,-123.109,2017-08-28T00:12:08Z,44,7.553,9.4813,29.4125,0.1838,3.6864,115.202,7.407919366,44.375
P12,47.420833,-123.109,2017-08-28T00:12:08Z,45,7.546,9.4944,29.4236,0.1853,3.6774,114.921,7.400919366,45.383
P12,47.420833,-123.109,2017-08-28T00:12:08Z,46,7.543,9.5169,29.4291,0.1767,3.6622,114.444,7.397919366,46.392
P12,47.420833,-123.109,2017-08-28T00:12:08Z,47,7.542,9.5364,29.4378,0.183,3.6604,114.39,7.396919366,47.401
P12,47.420833,-123.109,2017-08-28T00:12:08Z,48,7.542,9.5476,29.4451,0.1685,3.6317,113.492,7.396919366,48.409
P12,47.420833,-123.109,2017-08-28T00:12:08Z,49,7.541,9.5479,29.4467,0.1746,3.6104,112.828,7.395919366,49.418
P12,47.420833,-123.109,2017-08-28T00:12:08Z,50,7.539,9.5463,29.4478,0.1988,3.5872,112.102,7.393919366,50.427
P12,47.420833,-123.109,2017-08-28T00:12:08Z,51,7.538,9.5615,29.4548,0.1747,3.5898,112.182,7.392919366,51.435
P12,47.420833,-123.109,2017-08-28T00:12:08Z,52,7.538,9.5805,29.4604,0.1841,3.6081,112.755,7.392919366,52.444
P12,47.420833,-123.109,2017-08-28T00:12:08Z,53,7.537,9.6001,29.4697,0.1793,3.6385,113.706,7.391919366,53.452
P12,47.420833,-123.109,2017-08-28T00:12:08Z,54,7.541,9.6448,29.4825,0.1689,3.6336,113.55,7.395919366,54.461
P12,47.420833,-123.109,2017-08-28T00:12:08Z,55,7.542,9.6506,29.4889,0.1692,3.6059,112.685,7.396919366,55.47
P12,47.420833,-123.109,2017-08-28T00:12:08Z,56,7.541,9.6611,29.4924,0.1675,3.5945,112.331,7.395919366,56.479
P12,47.420833,-123.109,2017-08-28T00:12:08Z,57,7.539,9.6585,29.494,0.1704,3.5574,111.17,7.393919366,57.487
P12,47.420833,-123.109,2017-08-28T00:12:08Z,58,7.538,9.6964,29.5103,0.1682,3.5503,110.948,7.392919366,58.496
P12,47.420833,-123.109,2017-08-28T00:12:08Z,59,7.538,9.7183,29.5181,0.1706,3.5388,110.589,7.392919366,59.505
P12,47.420833,-123.109,2017-08-28T00:12:08Z,60,7.537,9.727,29.5219,0.1702,3.5459,110.812,7.391919366,60.513
P12,47.420833,-123.109,2017-08-28T00:12:08Z,61,7.539,9.7367,29.5248,0.1678,3.5426,110.709,7.393919366,61.522
P12,47.420833,-123.109,2017-08-28T00:12:08Z,62,7.539,9.7366,29.5252,0.1692,3.5358,110.496,7.393919366,62.531
P12,47.420833,-123.109,2017-08-28T00:12:08Z,63,7.537,9.7346,29.5259,0.1612,3.5258,110.183,7.391919366,63.54
P12,47.420833,-123.109,2017-08-28T00:12:08Z,64,7.537,9.7471,29.5301,0.1646,3.5334,110.421,7.391919366,64.548
P12,47.420833,-123.109,2017-08-28T00:12:08Z,65,7.537,9.7476,29.5304,0.1674,3.54,110.625,7.391919366,65.557
P12,47.420833,-123.109,2017-08-28T00:12:08Z,66,7.537,9.747,29.5323,0.1656,3.5147,109.835,7.391919366,66.566
P12,47.420833,-123.109,2017-08-28T00:12:08Z,67,7.536,9.7551,29.5374,0.1595,3.4901,109.068,7.390919366,67.574
P12,47.420833,-123.109,2017-08-28T00:12:08Z,68,7.535,9.7646,29.5418,0.1555,3.4554,107.983,7.389919366,68.583
P12,47.420833,-123.109,2017-08-28T00:12:08Z,69,7.534,9.7638,29.546,0.1699,3.4344,107.325,7.388919366,69.592
P12,47.420833,-123.109,2017-08-28T00:12:08Z,70,7.531,9.7701,29.5492,0.1675,3.4146,106.707,7.385919366,70.601
P12,47.420833,-123.109,2017-08-28T00:12:08Z,71,7.529,9.778,29.5523,0.1541,3.4074,106.482,7.383919366,71.609
P12,47.420833,-123.109,2017-08-28T00:12:08Z,72,7.528,9.82,29.5665,0.1466,3.4098,106.559,7.382919366,72.618
P12,47.420833,-123.109,2017-08-28T00:12:08Z,73,7.531,9.8591,29.5743,0.1386,3.4398,107.497,7.385919366,73.627
P12,47.420833,-123.109,2017-08-28T00:12:08Z,74,7.534,9.9346,29.5978,0.1518,3.5537,111.055,7.388919366,74.636
P12,47.420833,-123.109,2017-08-28T00:12:08Z,75,7.547,10.0241,29.6167,0.1675,3.5676,111.488,7.401919366,75.645
P12,47.420833,-123.109,2017-08-28T00:12:08Z,76,7.553,10.0203,29.6166,0.1537,3.4962,109.258,7.407919366,76.653
P12,47.420833,-123.109,2017-08-28T00:12:08Z,77,7.552,9.9414,29.6051,0.155,3.4147,106.712,7.406919366,77.662
P12,47.420833,-123.109,2017-08-28T00:12:08Z,78,7.543,9.928,29.6083,0.1549,3.391,105.971,7.397919366,78.671
P12,47.420833,-123.109,2017-08-28T00:12:08Z,79,7.539,9.9087,29.6072,0.1403,3.3676,105.238,7.393919366,79.68
P12,47.420833,-123.109,2017-08-28T00:12:08Z,80,7.536,9.895,29.6056,0.1522,3.3552,104.852,7.390919366,80.688
P12,47.420833,-123.109,2017-08-28T00:12:08Z,81,7.532,9.8871,29.6046,0.1675,3.2865,102.703,7.386919366,81.697
P12,47.420833,-123.109,2017-08-28T00:12:08Z,82,7.527,9.8178,29.5935,0.1476,3.1957,99.867,7.381919366,82.706
P12,47.420833,-123.109,2017-08-28T00:12:08Z,83,7.516,9.7397,29.5847,0.1368,3.1152,97.352,7.370919366,83.715
P12,47.420833,-123.109,2017-08-28T00:12:08Z,84,7.506,9.7342,29.584,0.1384,3.0782,96.195,7.360919366,84.724
P12,47.420833,-123.109,2017-08-28T00:12:08Z,85,7.501,9.7079,29.5809,0.1537,2.9554,92.358,7.355919366,85.733
P12,47.420833,-123.109,2017-08-28T00:12:08Z,86,7.491,9.6758,29.5792,0.1397,2.8804,90.015,7.345919366,86.741
P12,47.420833,-123.109,2017-08-28T00:12:08Z,87,7.482,9.6468,29.5781,0.1379,2.8158,87.996,7.336919366,87.75
P12,47.420833,-123.109,2017-08-28T00:12:08Z,88,7.474,9.6263,29.5773,0.1364,2.7693,86.542,7.328919366,88.759
P12,47.420833,-123.109,2017-08-28T00:12:08Z,89,7.468,9.6232,29.5811,0.1496,2.7493,85.916,7.322919366,89.768
P12,47.420833,-123.109,2017-08-28T00:12:08Z,90,7.464,9.6236,29.5858,0.2068,2.7458,85.807,7.318919366,90.777
P12,47.420833,-123.109,2017-08-28T00:12:08Z,91,7.464,9.6379,29.5942,0.1374,2.7198,84.996,7.318919366,91.786
P12,47.420833,-123.109,2017-08-28T00:12:08Z,92,7.462,9.6364,29.5979,0.1508,2.7013,84.418,7.316919366,92.794
P12,47.420833,-123.109,2017-08-28T00:12:08Z,93,7.461,9.6322,29.5982,0.1451,2.6827,83.834,7.315919366,93.803
P12,47.420833,-123.109,2017-08-28T00:12:08Z,94,7.46,9.6243,29.5793,0.179,2.6823,83.822,7.314919366,94.812
P12,47.420833,-123.109,2017-08-28T00:12:08Z,95,7.457,9.6193,29.6009,0.1555,2.648,82.75,7.311919366,95.821
P12,47.420833,-123.109,2017-08-28T00:12:08Z,96,7.456,9.6249,29.6074,0.1439,2.6083,81.511,7.310919366,96.83
P12,47.420833,-123.109,2017-08-28T00:12:08Z,97,7.454,9.6217,29.6133,0.1613,2.5957,81.117,7.308919366,97.839
P12,47.420833,-123.109,2017-08-28T00:12:08Z,98,7.453,9.6178,29.6149,0.1378,2.5627,80.087,7.307919366,98.848
P12,47.420833,-123.109,2017-08-28T00:12:08Z,99,7.451,9.6245,29.6187,0.165,2.5361,79.254,7.305919366,99.857
P12,47.420833,-123.109,2017-08-28T00:12:08Z,100,7.45,9.6244,29.6223,0.1545,2.5062,78.319,7.304919366,100.866
P12,47.420833,-123.109,2017-08-28T00:12:08Z,101,7.448,9.6251,29.627,0.1377,2.4691,77.161,7.302919366,101.874
P12,47.420833,-123.109,2017-08-28T00:12:08Z,102,7.446,9.6243,29.6316,0.1684,2.443,76.345,7.300919366,102.883
P12,47.420833,-123.109,2017-08-28T00:12:08Z,103,7.443,9.6188,29.6359,0.1613,2.3944,74.825,7.297919366,103.892
P12,47.420833,-123.109,2017-08-28T00:12:08Z,104,7.441,9.6153,29.6397,0.137,2.3602,73.758,7.295919366,104.901
P12,47.420833,-123.109,2017-08-28T00:12:08Z,105,7.438,9.624,29.648,0.1498,2.3443,73.26,7.292919366,105.91
P12,47.420833,-123.109,2017-08-28T00:12:08Z,106,7.436,9.6443,29.6597,0.1395,2.3088,72.15,7.290919366,106.919
P12,47.420833,-123.109,2017-08-28T00:12:08Z,107,7.435,9.6738,29.6745,0.1404,2.2911,71.599,7.289919366,107.928
P12,47.420833,-123.109,2017-08-28T00:12:08Z,108,7.434,9.6927,29.6866,0.1684,2.1928,68.526,7.288919366,108.937
P12,47.420833,-123.109,2017-08-28T00:12:08Z,109,7.429,9.6768,29.6895,0.1662,2.1453,67.041,7.283919366,109.946
P12,47.420833,-123.109,2017-08-28T00:12:08Z,110,7.426,9.6936,29.6985,0.1592,2.1116,65.989,7.280919366,110.955
P12,47.420833,-123.109,2017-08-28T00:12:08Z,111,7.424,9.701,29.7117,0.1452,2.0197,63.118,7.278919366,111.964
P12,47.420833,-123.109,2017-08-28T00:12:08Z,112,7.41,9.7244,29.7242,0.1677,2.0433,63.853,7.264919366,112.972
P15,47.661667,-122.861,2017-08-29T02:20:56Z,1,8.493,18.6231,27.0758,6.1832,11.4745,358.583,8.236324957,1.009
P15,47.661667,-122.861,2017-08-29T02:20:56Z,2,8.52,18.6933,27.1122,7.6216,11.6197,363.12,8.263324957,2.017
P15,47.661667,-122.861,2017-08-29T02:20:56Z,3,8.512,16.5577,27.5811,7.619,11.5234,360.111,8.255324957,3.025
P15,47.661667,-122.861,2017-08-29T02:20:56Z,4,8.416,13.7625,28.2522,4.318,11.6643,364.513,8.159324957,4.034
P15,47.661667,-122.861,2017-08-29T02:20:56Z,5,8.359,12.9743,28.4562,3.8992,11.0488,345.279,8.102324957,5.042
P15,47.661667,-122.861,2017-08-29T02:20:56Z,6,8.296,12.135,28.6724,5.1058,8.1555,254.863,8.039324957,6.051
P15,47.661667,-122.861,2017-08-29T02:20:56Z,7,8.106,11.4048,28.8609,6.1969,7.2504,226.578,7.849324957,7.059
P15,47.661667,-122.861,2017-08-29T02:20:56Z,8,8.021,11.2344,28.8601,5.7138,6.9988,218.716,7.764324957,8.068
P15,47.661667,-122.861,2017-08-29T02:20:56Z,9,7.982,11.0289,28.8671,5.4892,6.1442,192.01,7.725324957,9.076
P15,47.661667,-122.861,2017-08-29T02:20:56Z,10,7.91,10.6889,28.949,3.9694,5.6183,175.574,7.653324957,10.085
P15,47.661667,-122.861,2017-08-29T02:20:56Z,11,7.852,10.5206,28.9856,3.1308,5.2783,164.951,7.595324957,11.093
P15,47.661667,-122.861,2017-08-29T02:20:56Z,12,7.814,10.3784,29.0084,2.5682,4.9972,156.165,7.557324957,12.102
P15,47.661667,-122.861,2017-08-29T02:20:56Z,13,7.784,10.2444,29.099,2.0002,4.7365,148.017,7.527324957,13.11
P15,47.661667,-122.861,2017-08-29T02:20:56Z,14,7.755,10.0806,29.1645,1.3291,4.6181,144.318,7.498324957,14.118
P15,47.661667,-122.861,2017-08-29T02:20:56Z,15,7.736,10.0088,29.2064,1.0561,4.5671,142.723,7.479324957,15.127
P15,47.661667,-122.861,2017-08-29T02:20:56Z,16,7.725,10.0391,29.2288,0.9711,4.5435,141.988,7.468324957,16.136
P15,47.661667,-122.861,2017-08-29T02:20:56Z,17,7.723,10.0544,29.2457,0.9166,4.533,141.657,7.466324957,17.144
P15,47.661667,-122.861,2017-08-29T02:20:56Z,18,7.72,10.0374,29.26,0.8714,4.4839,140.124,7.463324957,18.153
P15,47.661667,-122.861,2017-08-29T02:20:56Z,19,7.715,9.9221,29.2906,0.6826,4.4492,139.039,7.458324957,19.161
P15,47.661667,-122.861,2017-08-29T02:20:56Z,20,7.708,9.8296,29.3006,0.5092,4.4733,139.792,7.451324957,20.17
P15,47.661667,-122.861,2017-08-29T02:20:56Z,21,7.703,9.8448,29.3066,0.4628,4.4187,138.085,7.446324957,21.178
P15,47.661667,-122.861,2017-08-29T02:20:56Z,22,7.701,9.8359,29.3135,0.4324,4.4429,138.844,7.444324957,22.187
P15,47.661667,-122.861,2017-08-29T02:20:56Z,23,7.697,9.7963,29.3108,0.433,4.4396,138.739,7.440324957,23.195
P15,47.661667,-122.861,2017-08-29T02:20:56Z,24,7.693,9.7981,29.3246,0.3975,4.3968,137.403,7.436324957,24.204
P15,47.661667,-122.861,2017-08-29T02:20:56Z,25,7.691,9.7928,29.3318,0.3346,4.3923,137.261,7.434324957,25.212
P15,47.661667,-122.861,2017-08-29T02:20:56Z,26,7.688,9.787,29.3353,0.3005,4.3687,136.523,7.431324957,26.221
P15,47.661667,-122.861,2017-08-29T02:20:56Z,27,7.686,9.8196,29.3513,0.258,4.3769,136.78,7.429324957,27.229
P15,47.661667,-122.861,2017-08-29T02:20:56Z,28,7.686,9.8335,29.3738,0.2292,4.3572,136.165,7.429324957,28.238
P15,47.661667,-122.861,2017-08-29T02:20:56Z,29,7.685,9.8588,29.3909,0.2463,4.3861,137.069,7.428324957,29.247
P15,47.661667,-122.861,2017-08-29T02:20:56Z,30,7.686,9.9377,29.4187,0.2101,4.3757,136.742,7.429324957,30.255
P15,47.661667,-122.861,2017-08-29T02:20:56Z,31,7.691,10.0741,29.4646,0.17,4.3814,136.921,7.434324957,31.264
P15,47.661667,-122.861,2017-08-29T02:20:56Z,32,7.699,10.1545,29.4891,0.1708,4.3948,137.339,7.442324957,32.272
P15,47.661667,-122.861,2017-08-29T02:20:56Z,33,7.704,10.2651,29.5278,0.1693,4.4355,138.611,7.447324957,33.281
P15,47.661667,-122.861,2017-08-29T02:20:56Z,34,7.716,10.5232,29.5965,0.1695,4.494,140.439,7.459324957,34.29
P15,47.661667,-122.861,2017-08-29T02:20:56Z,35,7.735,10.6921,29.6405,0.1814,4.5511,142.224,7.478324957,35.298
P15,47.661667,-122.861,2017-08-29T02:20:56Z,36,7.749,10.7829,29.6637,0.1757,4.574,142.94,7.492324957,36.307
P15,47.661667,-122.861,2017-08-29T02:20:56Z,37,7.756,10.8582,29.6871,0.1734,4.6023,143.825,7.499324957,37.315
P15,47.661667,-122.861,2017-08-29T02:20:56Z,38,7.761,10.8807,29.6956,0.1686,4.6205,144.391,7.504324957,38.324
P15,47.661667,-122.861,2017-08-29T02:20:56Z,39,7.763,10.8911,29.6989,0.199,4.5909,143.466,7.506324957,39.333
P15,47.661667,-122.861,2017-08-29T02:20:56Z,40,7.764,10.8929,29.7008,0.1848,4.5764,143.015,7.507324957,40.341
P15,47.661667,-122.861,2017-08-29T02:20:56Z,41,7.763,10.8733,29.6982,0.1696,4.5777,143.055,7.506324957,41.35
P15,47.661667,-122.861,2017-08-29T02:20:56Z,42,7.76,10.8446,29.6954,0.1658,4.5512,142.226,7.503324957,42.359
P15,47.661667,-122.861,2017-08-29T02:20:56Z,43,7.758,10.8458,29.7001,0.1627,4.5561,142.379,7.501324957,43.367
P15,47.661667,-122.861,2017-08-29T02:20:56Z,44,7.76,10.8988,29.72,0.1688,4.564,142.628,7.503324957,44.376
P15,47.661667,-122.861,2017-08-29T02:20:56Z,45,7.763,10.9205,29.7265,0.1702,4.6119,144.124,7.506324957,45.384
P15,47.661667,-122.861,2017-08-29T02:20:56Z,46,7.764,10.9296,29.7283,0.1575,4.5905,143.455,7.507324957,46.393
P15,47.661667,-122.861,2017-08-29T02:20:56Z,47,7.765,10.9362,29.7319,0.1437,4.5603,142.511,7.508324957,47.402
P15,47.661667,-122.861,2017-08-29T02:20:56Z,48,7.765,10.9529,29.739,0.1599,4.5943,143.575,7.508324957,48.41
P15,47.661667,-122.861,2017-08-29T02:20:56Z,49,7.765,10.9756,29.7463,0.1685,4.6042,143.882,7.508324957,49.419
P15,47.661667,-122.861,2017-08-29T02:20:56Z,50,7.767,10.993,29.751,0.1702,4.5986,143.709,7.510324957,50.428
P15,47.661667,-122.861,2017-08-29T02:20:56Z,51,7.769,11.0054,29.7569,0.1668,4.5904,143.451,7.512324957,51.436
P15,47.661667,-122.861,2017-08-29T02:20:56Z,52,7.768,11.0059,29.76,0.17,4.6023,143.824,7.511324957,52.445
P15,47.661667,-122.861,2017-08-29T02:20:56Z,53,7.77,11.0303,29.7701,0.1691,4.6294,144.67,7.513324957,53.454
P15,47.661667,-122.861,2017-08-29T02:20:56Z,54,7.773,11.0879,29.789,0.1806,4.6823,146.323,7.516324957,54.462
P15,47.661667,-122.861,2017-08-29T02:20:56Z,55,7.778,11.115,29.7973,0.1709,4.6504,145.327,7.521324957,55.471
P15,47.661667,-122.861,2017-08-29T02:20:56Z,56,7.777,11.1146,29.805,0.1702,4.6005,143.769,7.520324957,56.48
P15,47.661667,-122.861,2017-08-29T02:20:56Z,57,7.775,11.1292,29.8134,0.1682,4.6267,144.587,7.518324957,57.489
P15,47.661667,-122.861,2017-08-29T02:20:56Z,58,7.777,11.173,29.8263,0.1919,4.7139,147.312,7.520324957,58.497
P15,47.661667,-122.861,2017-08-29T02:20:56Z,59,7.784,11.2131,29.834,0.1982,4.7535,148.55,7.527324957,59.506
P15,47.661667,-122.861,2017-08-29T02:20:56Z,60,7.789,11.2199,29.8358,0.1989,4.7239,147.623,7.532324957,60.515
P15,47.661667,-122.861,2017-08-29T02:20:56Z,61,7.789,11.2129,29.8353,0.1987,4.6949,146.718,7.532324957,61.523
P15,47.661667,-122.861,2017-08-29T02:20:56Z,62,7.788,11.1988,29.8333,0.1842,4.6628,145.716,7.531324957,62.532
P15,47.661667,-122.861,2017-08-29T02:20:56Z,63,7.785,11.1831,29.8311,0.1716,4.6845,146.393,7.528324957,63.541
P15,47.661667,-122.861,2017-08-29T02:20:56Z,64,7.783,11.1787,29.8324,0.1826,4.6604,145.638,7.526324957,64.55
P15,47.661667,-122.861,2017-08-29T02:20:56Z,65,7.783,11.1784,29.8332,0.1819,4.6367,144.9,7.526324957,65.558
P15,47.661667,-122.861,2017-08-29T02:20:56Z,66,7.782,11.188,29.8433,0.1989,4.6259,144.563,7.525324957,66.567
P15,47.661667,-122.861,2017-08-29T02:20:56Z,67,7.782,11.1762,29.8511,0.1879,4.5928,143.528,7.525324957,67.576
P15,47.661667,-122.861,2017-08-29T02:20:56Z,68,7.777,11.1653,29.8524,0.1665,4.5473,142.105,7.520324957,68.585
P15,47.661667,-122.861,2017-08-29T02:20:56Z,69,7.774,11.1697,29.8578,0.1715,4.581,143.159,7.517324957,69.593
P15,47.661667,-122.861,2017-08-29T02:20:56Z,70,7.774,11.1907,29.865,0.1704,4.6165,144.269,7.517324957,70.602
P15,47.661667,-122.861,2017-08-29T02:20:56Z,71,7.776,11.1977,29.8685,0.1704,4.6073,143.979,7.519324957,71.611
P15,47.661667,-122.861,2017-08-29T02:20:56Z,72,7.776,11.1998,29.8698,0.1691,4.5699,142.812,7.519324957,72.62
P15,47.661667,-122.861,2017-08-29T02:20:56Z,73,7.777,11.1987,29.8668,0.169,4.5863,143.325,7.520324957,73.629
P15,47.661667,-122.861,2017-08-29T02:20:56Z,74,7.776,11.1939,29.8694,0.1701,4.5523,142.263,7.519324957,74.637
P15,47.661667,-122.861,2017-08-29T02:20:56Z,75,7.774,11.1845,29.8695,0.1681,4.5388,141.84,7.517324957,75.646
P15,47.661667,-122.861,2017-08-29T02:20:56Z,76,7.774,11.1787,29.8699,0.1681,4.543,141.971,7.517324957,76.655
P15,47.661667,-122.861,2017-08-29T02:20:56Z,77,7.774,11.1776,29.8699,0.1673,4.5328,141.651,7.517324957,77.664
P15,47.661667,-122.861,2017-08-29T02:20:56Z,78,7.774,11.1769,29.8713,0.1679,4.5514,142.233,7.517324957,78.673
P15,47.661667,-122.861,2017-08-29T02:20:56Z,79,7.774,11.1881,29.8767,0.1683,4.5825,143.206,7.517324957,79.681
P15,47.661667,-122.861,2017-08-29T02:20:56Z,80,7.775,11.1894,29.8764,0.1676,4.5544,142.327,7.518324957,80.69
P15,47.661667,-122.861,2017-08-29T02:20:56Z,81,7.776,11.1901,29.8769,0.1704,4.552,142.251,7.519324957,81.699
P15,47.661667,-122.861,2017-08-29T02:20:56Z,82,7.776,11.1906,29.8764,0.1768,4.5546,142.333,7.519324957,82.708
P15,47.661667,-122.861,2017-08-29T02:20:56Z,83,7.776,11.1957,29.8792,0.1741,4.56,142.501,7.519324957,83.717
P15,47.661667,-122.861,2017-08-29T02:20:56Z,84,7.777,11.2006,29.8815,0.1686,4.5813,143.169,7.520324957,84.726
P15,47.661667,-122.861,2017-08-29T02:20:56Z,85,7.779,11.2199,29.8884,0.1707,4.6567,145.524,7.522324957,85.734
P15,47.661667,-122.861,2017-08-29T02:20:56Z,86,7.782,11.2302,29.8902,0.1926,4.5915,143.487,7.525324957,86.743
P15,47.661667,-122.861,2017-08-29T02:20:56Z,87,7.783,11.2179,29.8892,0.1702,4.5838,143.247,7.526324957,87.752
P15,47.661667,-122.861,2017-08-29T02:20:56Z,88,7.778,11.1875,29.8867,0.1695,4.513,141.033,7.521324957,88.761
P15,47.661667,-122.861,2017-08-29T02:20:56Z,89,7.772,11.1637,29.887,0.1686,4.5351,141.723,7.515324957,89.77
P15,47.661667,-122.861,2017-08-29T02:20:56Z,90,7.77,11.1668,29.8906,0.1693,4.5172,141.166,7.513324957,90.779
P15,47.661667,-122.861,2017-08-29T02:20:56Z,91,7.771,11.1834,29.8964,0.1821,4.5794,143.109,7.514324957,91.788
P15,47.661667,-122.861,2017-08-29T02:20:56Z,92,7.773,11.1903,29.8968,0.1687,4.5767,143.023,7.516324957,92.796
